Time,Moist10cm,Temp10cm,EC10cm,Moist40cm,Temp40cm,EC40cm,Moist70cm,Temp70cm,EC70cm
2017/04/23 17:30,0.240,24.7,0.02,0.299,16.8,0.03,0.371,15.1,0.33
2017/04/23 17:40,0.240,24.7,0.01,0.299,16.8,0.03,0.371,15.1,0.33
2017/04/23 17:50,0.240,24.8,0.01,0.299,16.8,0.03,0.371,15.1,0.33
2017/04/23 18:00,0.240,24.8,0.01,0.299,16.8,0.03,0.371,15.1,0.33
2017/04/23 18:10,0.240,24.8,0.01,0.299,16.9,0.03,0.371,15.1,0.33
2017/04/23 18:20,0.240,24.8,0.01,0.299,16.9,0.03,0.371,15.1,0.33
2017/04/23 18:30,0.240,24.8,0.01,0.299,16.9,0.03,0.371,15.1,0.33
2017/04/23 18:40,0.240,24.7,0.01,0.299,16.9,0.03,0.371,15.1,0.33
2017/04/23 18:50,0.240,24.7,0.01,0.299,16.9,0.03,0.371,15.1,0.33
2017/04/23 19:00,0.240,24.7,0.01,0.299,16.9,0.03,0.371,15.1,0.33
2017/04/23 19:10,0.240,24.6,0.01,0.299,16.9,0.03,0.371,15.1,0.33
2017/04/23 19:20,0.240,24.5,0.01,0.299,16.9,0.03,0.371,15.1,0.33
2017/04/23 19:30,0.240,24.5,0.01,0.299,16.9,0.03,0.371,15.1,0.33
2017/04/23 19:40,0.240,24.4,0.01,0.299,16.9,0.03,0.371,15.1,0.33
2017/04/23 19:50,0.239,24.3,0.01,0.299,16.9,0.03,0.371,15.1,0.33
2017/04/23 20:00,0.239,24.2,0.01,0.299,16.9,0.03,0.371,15.1,0.33
2017/04/23 20:10,0.239,24.1,0.01,0.299,16.9,0.03,0.371,15.1,0.33
2017/04/23 20:20,0.239,24.1,0.01,0.299,17.0,0.03,0.371,15.1,0.33
2017/04/23 20:30,0.239,23.9,0.01,0.299,17.0,0.03,0.371,15.1,0.33
2017/04/23 20:40,0.239,23.9,0.01,0.299,17.0,0.04,0.371,15.1,0.33
2017/04/23 20:50,0.239,23.8,0.01,0.299,17.0,0.03,0.371,15.0,0.33
2017/04/23 21:00,0.239,23.7,0.01,0.299,17.0,0.03,0.371,15.0,0.33
2017/04/23 21:10,0.239,23.5,0.01,0.299,17.0,0.03,0.371,15.1,0.33
2017/04/23 21:20,0.239,23.4,0.01,0.299,17.0,0.03,0.371,15.1,0.33
2017/04/23 21:30,0.239,23.3,0.01,0.299,17.0,0.03,0.371,15.1,0.33
2017/04/23 21:40,0.239,23.2,0.02,0.299,17.0,0.03,0.371,15.1,0.33
2017/04/23 21:50,0.239,23.1,0.01,0.299,17.0,0.03,0.371,15.1,0.33
2017/04/23 22:00,0.239,23.0,0.01,0.299,17.0,0.03,0.371,15.1,0.33
2017/04/23 22:10,0.239,22.9,0.01,0.299,17.0,0.03,0.371,15.1,0.33
2017/04/23 22:20,0.239,22.8,0.01,0.299,17.0,0.03,0.371,15.1,0.33
2017/04/23 22:30,0.239,22.7,0.01,0.299,17.0,0.03,0.371,15.1,0.33
2017/04/23 22:40,0.239,22.6,0.02,0.299,17.0,0.03,0.371,15.1,0.33
2017/04/23 22:50,0.239,22.6,0.01,0.299,17.1,0.03,0.371,15.1,0.33
2017/04/23 23:00,0.239,22.4,0.01,0.299,17.1,0.03,0.371,15.1,0.33
2017/04/23 23:10,0.239,22.4,0.01,0.299,17.1,0.03,0.371,15.1,0.33
2017/04/23 23:20,0.238,22.3,0.01,0.299,17.1,0.03,0.371,15.1,0.33
2017/04/23 23:30,0.238,22.2,0.01,0.299,17.1,0.03,0.371,15.1,0.33
2017/04/23 23:40,0.238,22.1,0.01,0.299,17.1,0.03,0.371,15.1,0.33
2017/04/23 23:50,0.238,22.0,0.01,0.299,17.1,0.03,0.371,15.1,0.33
2017/04/24 0:00,0.238,21.9,0.01,0.299,17.2,0.03,0.371,15.1,0.33
2017/04/24 0:10,0.238,21.8,0.01,0.299,17.2,0.03,0.371,15.1,0.33
2017/04/24 0:20,0.238,21.7,0.02,0.299,17.2,0.03,0.371,15.1,0.33
2017/04/24 0:30,0.238,21.6,0.01,0.299,17.2,0.03,0.371,15.1,0.33
2017/04/24 0:40,0.238,21.6,0.01,0.299,17.2,0.03,0.371,15.1,0.33
2017/04/24 0:50,0.238,21.5,0.02,0.299,17.2,0.03,0.371,15.1,0.33
2017/04/24 1:00,0.238,21.4,0.02,0.299,17.2,0.03,0.371,15.1,0.33
2017/04/24 1:10,0.238,21.3,0.01,0.299,17.2,0.03,0.371,15.1,0.33
2017/04/24 1:20,0.239,21.2,0.01,0.299,17.2,0.03,0.371,15.1,0.33
2017/04/24 1:30,0.239,21.1,0.02,0.299,17.2,0.03,0.371,15.1,0.33
2017/04/24 1:40,0.238,21.0,0.01,0.299,17.2,0.03,0.371,15.1,0.33
2017/04/24 1:50,0.238,21.0,0.01,0.299,17.3,0.03,0.371,15.1,0.33
2017/04/24 2:00,0.238,20.9,0.01,0.299,17.3,0.03,0.371,15.1,0.33
2017/04/24 2:10,0.238,20.8,0.02,0.299,17.3,0.03,0.371,15.1,0.33
2017/04/24 2:20,0.238,20.7,0.01,0.299,17.3,0.03,0.371,15.1,0.33
2017/04/24 2:30,0.238,20.6,0.01,0.299,17.3,0.03,0.371,15.1,0.33
2017/04/24 2:40,0.238,20.6,0.02,0.299,17.3,0.03,0.371,15.1,0.33
2017/04/24 2:50,0.238,20.5,0.01,0.299,17.3,0.03,0.371,15.1,0.33
2017/04/24 3:00,0.238,20.4,0.02,0.299,17.3,0.03,0.371,15.1,0.33
2017/04/24 3:10,0.238,20.3,0.01,0.299,17.3,0.03,0.371,15.1,0.33
2017/04/24 3:20,0.238,20.2,0.02,0.299,17.3,0.03,0.371,15.1,0.33
2017/04/24 3:30,0.239,20.2,0.01,0.299,17.3,0.03,0.371,15.1,0.33
2017/04/24 3:40,0.239,20.1,0.02,0.299,17.3,0.04,0.371,15.1,0.33
2017/04/24 3:50,0.239,20.0,0.02,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 4:00,0.239,19.9,0.01,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 4:10,0.239,19.8,0.02,0.299,17.4,0.04,0.371,15.1,0.33
2017/04/24 4:20,0.239,19.8,0.01,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 4:30,0.239,19.7,0.02,0.299,17.4,0.04,0.371,15.1,0.33
2017/04/24 4:40,0.239,19.6,0.01,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 4:50,0.239,19.5,0.01,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 5:00,0.239,19.4,0.02,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 5:10,0.239,19.3,0.02,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 5:20,0.239,19.3,0.02,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 5:30,0.239,19.2,0.02,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 5:40,0.239,19.1,0.01,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 5:50,0.239,19.0,0.01,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 6:00,0.239,19.0,0.02,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 6:10,0.239,18.9,0.01,0.299,17.4,0.04,0.371,15.1,0.33
2017/04/24 6:20,0.239,18.8,0.01,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 6:30,0.239,18.8,0.01,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 6:40,0.239,18.7,0.02,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 6:50,0.239,18.6,0.02,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 7:00,0.239,18.6,0.02,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 7:10,0.239,18.5,0.02,0.299,17.4,0.04,0.371,15.1,0.33
2017/04/24 7:20,0.239,18.5,0.01,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 7:30,0.239,18.4,0.02,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 7:40,0.239,18.4,0.02,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 7:50,0.239,18.3,0.02,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 8:00,0.239,18.3,0.02,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 8:10,0.239,18.3,0.02,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 8:20,0.239,18.2,0.02,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 8:30,0.239,18.2,0.02,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 8:40,0.239,18.2,0.02,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 8:50,0.239,18.2,0.01,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 9:00,0.239,18.2,0.02,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 9:10,0.239,18.2,0.02,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 9:20,0.239,18.2,0.02,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 9:30,0.239,18.3,0.02,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 9:40,0.239,18.3,0.02,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 9:50,0.239,18.3,0.02,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 10:00,0.239,18.3,0.02,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 10:10,0.239,18.4,0.02,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 10:20,0.239,18.4,0.02,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 10:30,0.239,18.5,0.02,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 10:40,0.239,18.6,0.02,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 10:50,0.239,18.6,0.02,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 11:00,0.239,18.7,0.02,0.299,17.4,0.03,0.370,15.1,0.33
2017/04/24 11:10,0.239,18.8,0.02,0.299,17.4,0.03,0.370,15.1,0.33
2017/04/24 11:20,0.239,18.9,0.02,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 11:30,0.239,19.0,0.02,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 11:40,0.239,19.1,0.02,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 11:50,0.239,19.2,0.02,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 12:00,0.239,19.4,0.02,0.299,17.4,0.03,0.370,15.1,0.33
2017/04/24 12:10,0.239,19.5,0.02,0.299,17.4,0.03,0.371,15.1,0.33
2017/04/24 12:20,0.239,19.7,0.02,0.299,17.3,0.03,0.371,15.1,0.33
2017/04/24 12:30,0.239,19.8,0.02,0.299,17.3,0.03,0.371,15.1,0.33
2017/04/24 12:40,0.239,20.0,0.02,0.299,17.3,0.03,0.371,15.1,0.33
2017/04/24 12:50,0.239,20.2,0.02,0.299,17.3,0.03,0.371,15.1,0.33
2017/04/24 13:00,0.239,20.4,0.02,0.299,17.3,0.03,0.371,15.1,0.33
2017/04/24 13:10,0.239,20.6,0.02,0.299,17.3,0.03,0.371,15.1,0.33
2017/04/24 13:20,0.239,20.7,0.02,0.299,17.3,0.03,0.371,15.1,0.33
2017/04/24 13:30,0.239,20.9,0.02,0.299,17.3,0.03,0.371,15.1,0.33
2017/04/24 13:40,0.239,21.1,0.02,0.299,17.3,0.03,0.371,15.1,0.33
2017/04/24 13:50,0.239,21.3,0.02,0.299,17.3,0.03,0.371,15.1,0.33
2017/04/24 14:00,0.239,21.5,0.02,0.299,17.3,0.03,0.371,15.1,0.33
2017/04/24 14:10,0.239,21.8,0.02,0.299,17.3,0.03,0.371,15.1,0.33
2017/04/24 14:20,0.239,22.0,0.02,0.299,17.3,0.03,0.371,15.1,0.33
2017/04/24 14:30,0.239,22.2,0.02,0.299,17.3,0.03,0.371,15.1,0.33
2017/04/24 14:40,0.239,22.4,0.02,0.299,17.3,0.03,0.371,15.1,0.33
2017/04/24 14:50,0.239,22.6,0.02,0.299,17.3,0.03,0.371,15.1,0.33
2017/04/24 15:00,0.239,22.8,0.02,0.299,17.3,0.03,0.371,15.1,0.33
2017/04/24 15:10,0.239,23.0,0.02,0.299,17.3,0.03,0.371,15.1,0.33
2017/04/24 15:20,0.239,23.2,0.02,0.299,17.3,0.03,0.371,15.1,0.33
2017/04/24 15:30,0.239,23.4,0.01,0.299,17.2,0.03,0.371,15.1,0.33
2017/04/24 15:40,0.239,23.5,0.02,0.299,17.3,0.03,0.370,15.1,0.33
2017/04/24 15:50,0.239,23.7,0.02,0.299,17.2,0.03,0.370,15.1,0.33
2017/04/24 16:00,0.239,23.9,0.02,0.299,17.2,0.03,0.370,15.1,0.33
2017/04/24 16:10,0.239,24.0,0.02,0.299,17.2,0.03,0.370,15.1,0.33
2017/04/24 16:20,0.239,24.1,0.02,0.299,17.2,0.03,0.371,15.1,0.33
2017/04/24 16:30,0.239,24.2,0.01,0.299,17.2,0.03,0.371,15.1,0.33
2017/04/24 16:40,0.239,24.3,0.02,0.299,17.2,0.03,0.370,15.1,0.33
2017/04/24 16:50,0.239,24.4,0.02,0.299,17.2,0.03,0.370,15.1,0.33
2017/04/24 17:00,0.239,24.5,0.02,0.299,17.2,0.03,0.370,15.1,0.33
2017/04/24 17:10,0.239,24.5,0.01,0.299,17.2,0.03,0.371,15.1,0.33
2017/04/24 17:20,0.239,24.6,0.02,0.299,17.2,0.03,0.371,15.1,0.33
2017/04/24 17:30,0.239,24.6,0.01,0.299,17.2,0.03,0.371,15.1,0.33
2017/04/24 17:40,0.239,24.6,0.01,0.299,17.2,0.03,0.370,15.1,0.33
2017/04/24 17:50,0.239,24.7,0.01,0.299,17.2,0.03,0.370,15.1,0.33
2017/04/24 18:00,0.239,24.7,0.01,0.299,17.2,0.03,0.371,15.1,0.33
2017/04/24 18:10,0.239,24.7,0.01,0.299,17.2,0.03,0.370,15.1,0.33
2017/04/24 18:20,0.239,24.7,0.01,0.299,17.2,0.03,0.370,15.1,0.33
2017/04/24 18:30,0.239,24.6,0.01,0.299,17.2,0.03,0.371,15.1,0.33
2017/04/24 18:40,0.238,24.6,0.01,0.299,17.2,0.03,0.370,15.1,0.33
2017/04/24 18:50,0.238,24.5,0.01,0.299,17.3,0.03,0.370,15.1,0.33
2017/04/24 19:00,0.238,24.5,0.01,0.299,17.2,0.03,0.370,15.1,0.33
2017/04/24 19:10,0.238,24.5,0.01,0.299,17.2,0.03,0.370,15.1,0.33
2017/04/24 19:20,0.238,24.4,0.01,0.299,17.3,0.03,0.370,15.1,0.33
2017/04/24 19:30,0.238,24.3,0.01,0.299,17.3,0.03,0.370,15.1,0.33
2017/04/24 19:40,0.238,24.3,0.01,0.299,17.3,0.03,0.370,15.1,0.33
2017/04/24 19:50,0.238,24.2,0.01,0.299,17.3,0.03,0.370,15.1,0.33
2017/04/24 20:00,0.238,24.1,0.01,0.299,17.3,0.03,0.371,15.1,0.33
2017/04/24 20:10,0.238,24.0,0.01,0.299,17.3,0.03,0.370,15.1,0.33
2017/04/24 20:20,0.238,23.9,0.01,0.299,17.3,0.03,0.370,15.1,0.33
2017/04/24 20:30,0.238,23.9,0.01,0.299,17.3,0.03,0.370,15.1,0.33
2017/04/24 20:40,0.238,23.7,0.01,0.299,17.3,0.03,0.370,15.1,0.33
2017/04/24 20:50,0.238,23.7,0.01,0.299,17.3,0.03,0.370,15.1,0.33
2017/04/24 21:00,0.238,23.5,0.01,0.299,17.3,0.03,0.370,15.1,0.33
2017/04/24 21:10,0.238,23.4,0.01,0.299,17.3,0.03,0.370,15.1,0.33
2017/04/24 21:20,0.238,23.3,0.01,0.299,17.3,0.03,0.370,15.1,0.33
2017/04/24 21:30,0.237,23.2,0.01,0.299,17.4,0.03,0.370,15.1,0.33
2017/04/24 21:40,0.237,23.1,0.01,0.299,17.4,0.03,0.370,15.1,0.33
2017/04/24 21:50,0.237,23.0,0.01,0.299,17.4,0.03,0.370,15.1,0.33
2017/04/24 22:00,0.237,23.0,0.01,0.299,17.4,0.03,0.370,15.1,0.33
2017/04/24 22:10,0.237,22.8,0.01,0.299,17.4,0.03,0.370,15.1,0.33
2017/04/24 22:20,0.237,22.8,0.01,0.299,17.4,0.03,0.370,15.1,0.33
2017/04/24 22:30,0.237,22.7,0.01,0.299,17.4,0.03,0.370,15.1,0.33
2017/04/24 22:40,0.237,22.6,0.01,0.299,17.4,0.03,0.370,15.1,0.33
2017/04/24 22:50,0.237,22.5,0.02,0.299,17.4,0.03,0.370,15.1,0.33
2017/04/24 23:00,0.237,22.4,0.01,0.299,17.4,0.03,0.370,15.1,0.33
2017/04/24 23:10,0.237,22.3,0.01,0.299,17.4,0.03,0.370,15.1,0.33
2017/04/24 23:20,0.237,22.2,0.01,0.299,17.4,0.03,0.370,15.1,0.33
2017/04/24 23:30,0.237,22.1,0.01,0.299,17.4,0.03,0.370,15.1,0.33
2017/04/24 23:40,0.237,22.0,0.01,0.299,17.5,0.03,0.370,15.1,0.33
2017/04/24 23:50,0.237,21.9,0.01,0.299,17.5,0.03,0.370,15.1,0.33
2017/04/25 0:00,0.237,21.8,0.01,0.299,17.5,0.03,0.370,15.1,0.33
2017/04/25 0:10,0.237,21.8,0.02,0.299,17.5,0.03,0.370,15.1,0.33
2017/04/25 0:20,0.237,21.7,0.01,0.299,17.5,0.03,0.370,15.1,0.33
2017/04/25 0:30,0.237,21.6,0.01,0.299,17.5,0.03,0.370,15.1,0.33
2017/04/25 0:40,0.237,21.5,0.01,0.299,17.5,0.03,0.370,15.1,0.33
2017/04/25 0:50,0.237,21.4,0.01,0.299,17.5,0.03,0.370,15.1,0.33
2017/04/25 1:00,0.237,21.4,0.01,0.299,17.5,0.03,0.370,15.1,0.33
2017/04/25 1:10,0.237,21.3,0.02,0.299,17.5,0.03,0.370,15.1,0.33
2017/04/25 1:20,0.237,21.2,0.01,0.299,17.6,0.03,0.370,15.1,0.33
2017/04/25 1:30,0.237,21.1,0.01,0.299,17.6,0.03,0.370,15.1,0.33
2017/04/25 1:40,0.237,21.0,0.01,0.299,17.6,0.03,0.370,15.1,0.33
2017/04/25 1:50,0.237,21.0,0.01,0.299,17.6,0.03,0.370,15.1,0.33
2017/04/25 2:00,0.237,20.9,0.02,0.299,17.6,0.03,0.370,15.1,0.33
2017/04/25 2:10,0.237,20.8,0.02,0.299,17.6,0.03,0.370,15.1,0.33
2017/04/25 2:20,0.237,20.7,0.01,0.299,17.6,0.03,0.370,15.1,0.33
2017/04/25 2:30,0.237,20.7,0.02,0.299,17.7,0.03,0.370,15.1,0.33
2017/04/25 2:40,0.237,20.6,0.02,0.299,17.6,0.03,0.370,15.1,0.33
2017/04/25 2:50,0.237,20.5,0.02,0.299,17.6,0.03,0.370,15.1,0.33
2017/04/25 3:00,0.237,20.4,0.01,0.299,17.6,0.03,0.370,15.1,0.33
2017/04/25 3:10,0.237,20.4,0.01,0.299,17.6,0.03,0.370,15.1,0.33
2017/04/25 3:20,0.237,20.3,0.02,0.299,17.6,0.03,0.370,15.1,0.33
2017/04/25 3:30,0.237,20.2,0.02,0.299,17.6,0.03,0.370,15.1,0.33
2017/04/25 3:40,0.237,20.2,0.02,0.299,17.6,0.03,0.370,15.1,0.33
2017/04/25 3:50,0.237,20.1,0.02,0.299,17.6,0.03,0.370,15.1,0.33
2017/04/25 4:00,0.237,20.0,0.02,0.299,17.6,0.03,0.370,15.1,0.33
2017/04/25 4:10,0.237,19.9,0.01,0.299,17.7,0.03,0.370,15.1,0.33
2017/04/25 4:20,0.237,19.8,0.01,0.299,17.7,0.03,0.370,15.1,0.33
2017/04/25 4:30,0.237,19.8,0.01,0.299,17.6,0.03,0.370,15.1,0.33
2017/04/25 4:40,0.237,19.7,0.01,0.299,17.7,0.03,0.370,15.1,0.33
2017/04/25 4:50,0.237,19.6,0.02,0.299,17.7,0.03,0.370,15.1,0.33
2017/04/25 5:00,0.237,19.6,0.01,0.299,17.7,0.03,0.370,15.1,0.33
2017/04/25 5:10,0.237,19.4,0.01,0.299,17.7,0.03,0.370,15.1,0.33
2017/04/25 5:20,0.237,19.4,0.02,0.299,17.7,0.03,0.370,15.1,0.33
2017/04/25 5:30,0.237,19.3,0.01,0.299,17.7,0.03,0.370,15.1,0.33
2017/04/25 5:40,0.237,19.2,0.01,0.299,17.7,0.03,0.370,15.1,0.33
2017/04/25 5:50,0.237,19.2,0.02,0.299,17.7,0.03,0.370,15.2,0.33
2017/04/25 6:00,0.237,19.1,0.01,0.299,17.7,0.03,0.370,15.1,0.33
2017/04/25 6:10,0.237,19.0,0.01,0.299,17.7,0.03,0.370,15.2,0.33
2017/04/25 6:20,0.237,19.0,0.01,0.299,17.7,0.03,0.370,15.1,0.33
2017/04/25 6:30,0.237,18.9,0.01,0.299,17.7,0.03,0.370,15.1,0.33
2017/04/25 6:40,0.237,18.8,0.01,0.299,17.7,0.03,0.370,15.2,0.33
2017/04/25 6:50,0.237,18.7,0.01,0.299,17.7,0.03,0.370,15.1,0.33
2017/04/25 7:00,0.237,18.7,0.01,0.299,17.7,0.03,0.370,15.2,0.33
2017/04/25 7:10,0.237,18.6,0.01,0.299,17.7,0.03,0.370,15.1,0.33
2017/04/25 7:20,0.238,18.5,0.01,0.299,17.7,0.03,0.370,15.1,0.33
2017/04/25 7:30,0.238,18.5,0.01,0.299,17.7,0.03,0.370,15.2,0.33
2017/04/25 7:40,0.238,18.5,0.01,0.299,17.7,0.03,0.370,15.2,0.33
2017/04/25 7:50,0.238,18.4,0.01,0.299,17.7,0.03,0.370,15.2,0.33
2017/04/25 8:00,0.238,18.4,0.01,0.299,17.7,0.03,0.370,15.1,0.33
2017/04/25 8:10,0.238,18.3,0.02,0.299,17.7,0.03,0.370,15.2,0.33
2017/04/25 8:20,0.238,18.3,0.02,0.299,17.7,0.03,0.370,15.2,0.33
2017/04/25 8:30,0.238,18.3,0.02,0.299,17.7,0.03,0.370,15.2,0.33
2017/04/25 8:40,0.238,18.3,0.01,0.299,17.7,0.03,0.370,15.2,0.33
2017/04/25 8:50,0.238,18.3,0.02,0.299,17.7,0.03,0.370,15.1,0.33
2017/04/25 9:00,0.238,18.3,0.02,0.299,17.7,0.03,0.370,15.2,0.33
2017/04/25 9:10,0.238,18.4,0.01,0.299,17.7,0.03,0.370,15.2,0.33
2017/04/25 9:20,0.238,18.4,0.02,0.299,17.7,0.03,0.370,15.1,0.33
2017/04/25 9:30,0.238,18.5,0.02,0.299,17.6,0.03,0.370,15.2,0.33
2017/04/25 9:40,0.238,18.6,0.02,0.299,17.7,0.03,0.370,15.2,0.33
2017/04/25 9:50,0.238,18.6,0.02,0.299,17.7,0.03,0.370,15.2,0.33
2017/04/25 10:00,0.238,18.7,0.02,0.299,17.7,0.03,0.370,15.2,0.33
2017/04/25 10:10,0.238,18.9,0.02,0.299,17.6,0.03,0.370,15.2,0.33
2017/04/25 10:20,0.238,19.0,0.02,0.299,17.6,0.03,0.370,15.2,0.33
2017/04/25 10:30,0.238,19.1,0.02,0.299,17.6,0.03,0.370,15.2,0.33
2017/04/25 10:40,0.238,19.2,0.02,0.299,17.6,0.03,0.370,15.2,0.33
2017/04/25 10:50,0.238,19.4,0.02,0.299,17.6,0.03,0.370,15.2,0.33
2017/04/25 11:00,0.238,19.5,0.02,0.299,17.6,0.03,0.370,15.2,0.33
2017/04/25 11:10,0.238,19.7,0.02,0.299,17.6,0.03,0.370,15.2,0.33
2017/04/25 11:20,0.238,19.9,0.02,0.299,17.6,0.03,0.370,15.2,0.33
2017/04/25 11:30,0.238,20.1,0.02,0.299,17.6,0.03,0.370,15.2,0.33
2017/04/25 11:40,0.238,20.3,0.02,0.299,17.6,0.03,0.370,15.2,0.33
2017/04/25 11:50,0.238,20.5,0.02,0.299,17.6,0.03,0.370,15.2,0.33
2017/04/25 12:00,0.238,20.6,0.02,0.299,17.6,0.03,0.370,15.2,0.33
2017/04/25 12:10,0.238,20.8,0.02,0.299,17.6,0.03,0.370,15.2,0.33
2017/04/25 12:20,0.238,21.0,0.02,0.299,17.6,0.03,0.370,15.2,0.33
2017/04/25 12:30,0.238,21.2,0.02,0.299,17.6,0.03,0.370,15.2,0.33
2017/04/25 12:40,0.238,21.4,0.02,0.299,17.6,0.03,0.370,15.2,0.33
2017/04/25 12:50,0.238,21.6,0.02,0.299,17.6,0.03,0.370,15.2,0.33
2017/04/25 13:00,0.238,21.8,0.02,0.299,17.6,0.03,0.370,15.2,0.33
2017/04/25 13:10,0.238,22.0,0.02,0.299,17.6,0.03,0.370,15.2,0.33
2017/04/25 13:20,0.238,22.3,0.02,0.299,17.6,0.03,0.370,15.2,0.33
2017/04/25 13:30,0.238,22.5,0.01,0.299,17.5,0.03,0.370,15.2,0.33
2017/04/25 13:40,0.238,22.7,0.01,0.299,17.6,0.03,0.370,15.2,0.33
2017/04/25 13:50,0.238,22.9,0.02,0.299,17.5,0.03,0.370,15.2,0.33
2017/04/25 14:00,0.238,23.1,0.02,0.299,17.5,0.03,0.370,15.2,0.33
2017/04/25 14:10,0.238,23.3,0.02,0.299,17.5,0.03,0.370,15.2,0.33
2017/04/25 14:20,0.238,23.5,0.01,0.299,17.5,0.03,0.370,15.2,0.33
2017/04/25 14:30,0.238,23.8,0.02,0.299,17.5,0.03,0.370,15.2,0.33
2017/04/25 14:40,0.238,23.9,0.02,0.299,17.5,0.03,0.370,15.2,0.33
